,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,경도,위도
458,마포구,110150085,일주어터 카페,5,11건,서울 마포구 와우산로15길 34 1층,마포구 서교동,"영업시간&수~일 13:00 ~ 21:00&휴무일&월,화요일",02-6053-1534,www.instagram.com/oneweek_cafe,#카페 ,"메뉴 이름: 경희씨가 만든 파인애플 식초 가격: 6,000++메뉴 이름: 일주어터 스무디 가격: 6,000++메뉴 이름: 경희씨가 만든 파인애플 식초 가격: 6,000++메뉴 이름: 일주어터 스무디 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F96E1D7CD0F2549149F01ADB0A85FFA12,126.9215135,37.5491938
459,마포구,323613789,고망고 연남점,3.7,9건,서울 마포구 양화로21길 15 1층,마포구 서교동,"영업시간&월,화,수,목,일 11:00 ~ 22:00&금,토 11:00 ~ 22:30",,www.instagram.com/gomango_official,#카페 #카카오페이,"메뉴 이름: 1리터망고 가격: 3,900++메뉴 이름: 망고쥬스(L) 가격: 2,500++메뉴 이름: 망고코코넛(L) 가격: 2,500++메뉴 이름: 망고스트로베리(L) 가격: 2,500++메뉴 이름: 소프트아이스크림 가격: 1,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCE51464F7D344F9C97B9CF9300EB03A9,126.9249801,37.55891147
460,마포구,2135760354,사이드테이블,4.8,14건,서울 마포구 동교로47길 3,마포구 연남동,영업시간&매일 11:00 ~ 22:00,02-332-2932,www.instagram.com/s.table,#카페 #감성카페 #데이트코스 #제로페이,"메뉴 이름: 에스프레소 가격: 4,500++메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 플랫화이트 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 말차슈페너 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF205A1987D614B119149C6A2E063D8C7,126.9248728,37.56320478
461,마포구,21687449,쿡앤북 (휴업중),3.5,22건,서울 마포구 성지3길 61,마포구 합정동,,02-325-1028,instagram.com/cookandbook_cafe,#카페 #비건베이커리 #비건카페 #비건푸드 #제로페이,"메뉴 이름: 베지버거와현미밥,비건데미글라즈소스와야채 가격: 11,000++메뉴 이름: 비건가지랜틸 마파두부와 현미밥 가격: 13,000++메뉴 이름: 컬리플라워,브로콜리윙스와매콤한비건마요 가격: 15,000++메뉴 이름: 매콤한비건버팔로윙스와 캐슈넛크림소스&현미밥 가격: 15,000++메뉴 이름: 파프리카토마토소스와비건리코타치즈를 곁들인 두부오븐구이 가격: 16,000++메뉴 이름: 비건모짜렐라 가지라자냐와 비트허무스와 통밀빵 가격: 15,000++메뉴 이름: 타불레 샐러드 가격: 6,500&",,126.9163401,37.54626483
462,마포구,953386352,레드버튼 홍대점,3.1,7건,서울 마포구 홍익로 19 3층,마포구 서교동,,,redbutton.co.kr,#보드카페 #보드게임카페,,,126.9226318,37.55401021
463,마포구,2111074295,홍대버튼,4,3건,서울 마포구 양화로6길 57-24 1층,마포구 서교동,영업시간&매일 11:00 ~ 23:00,0507-1326-6943,,#디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 에이드 가격: 6,000",,126.9181681,37.54947931
464,마포구,756993733,투썸플레이스 디지털미디어시티역점,3,5건,서울 마포구 성암로 189 중소기업DMC타워 1층,마포구 상암동,"영업시간&월~금 07:00 ~ 22:00&토,일 08:00 ~ 22:00",02-304-2388,www.twosome.co.kr,#커피전문점 #카카오페이,,,126.8978981,37.57675484
465,마포구,184349526,스타벅스 서강대흥역점,4,8건,서울 마포구 백범로 89,마포구 대흥동,"영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100++메뉴 이름: 슈크림 라떼 가격: 6,100++메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500++메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 오늘의 커피 가격: 4,200++메뉴 이름: 카푸치노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 카페 아메리카노 가격: 4,500++메뉴 이름: 카라멜 마키아또 가격: 5,900++메뉴 이름: 화이트 초콜릿 모카 가격: 5,900++메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900++메뉴 이름: 자바 칩 프라푸치노 가격: 6,300++메뉴 이름: 망고 바나나 블렌디드 가격: 6,300++메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 콜드 브루 가격: 4,900++메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800++메뉴 이름: 디카페인 카페 라떼 가격: 5,300++메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100++메뉴 이름: 돌체 콜드 브루 가격: 6,000",,126.9415491,37.54825254
466,마포구,8403569,스타벅스 애오개역점,5,6건,서울 마포구 마포대로 201,마포구 아현동,"영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100++메뉴 이름: 슈크림 라떼 가격: 6,100++메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500++메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 오늘의 커피 가격: 4,200++메뉴 이름: 카푸치노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 카페 아메리카노 가격: 4,500++메뉴 이름: 카라멜 마키아또 가격: 5,900++메뉴 이름: 화이트 초콜릿 모카 가격: 5,900++메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900++메뉴 이름: 자바 칩 프라푸치노 가격: 6,300++메뉴 이름: 망고 바나나 블렌디드 가격: 6,300++메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 콜드 브루 가격: 4,900++메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800++메뉴 이름: 디카페인 카페 라떼 가격: 5,300++메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100++메뉴 이름: 돌체 콜드 브루 가격: 6,000",,126.9554965,37.5521969
467,마포구,535143953,콩앗간,3.2,5건,서울 마포구 독막로 67-6,마포구 서강동,영업시간&매일 11:30 ~ 20:00,02-323-9911,www.instagram.com/_kongmill,#디저트카페 #고즈넉한 #디저트카페 #분위기좋은 #수제디저트 #아침식사 #제로페이,"메뉴 이름: 두유파운드케이크 가격: 2,200++메뉴 이름: 얼그레이스콘 가격: 3,300++메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 순수한 두유 가격: 4,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF1EF7EA53A144BED990C1AB356B42635,126.9210526,37.54813246
468,마포구,1349767483,모찌의하루 홍대점,2.5,4건,서울 마포구 어울마당로 52-1,마포구 서교동,영업시간&매일 13:00 ~ 22:00 (상품소진시까지),02-322-1055,,#디저트카페 #데이트코스,"메뉴 이름: 감귤모찌 가격: 2,500++메뉴 이름: 바나나모찌 가격: 2,500&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9095DC496D42425885925C7E775CE8C7,126.921153,37.54969904
469,마포구,2141693585,티스커피,3.3,6건,서울 마포구 연희로 7 동교동빌딩 1층,마포구 서교동,영업시간&화~일 11:00 ~ 22:00&휴무일&월요일,010-2074-1209,www.instagram.com/tiscoffee,#커피전문점 #감성카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라테 가격: 5,000++메뉴 이름: 피칸 라테 가격: 5,500++메뉴 이름: 아인슈페너 가격: 5,500++메뉴 이름: 유기농 바닐라 빈 라테 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FC9550443E0BB40B6BE84D28A8A9018FE,126.9263327,37.55943525
470,마포구,761928489,메가커피 연남숲길점,3,8건,서울 마포구 동교로 235-1,마포구 연남동,"영업시간&월~금 08:00 ~ 24:00&토,일 08:00 ~ 01:00",,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2FE350249C5145F9B7A30C572435E195,126.9240969,37.56104111
471,마포구,991873504,컨택트커피,4.2,23건,서울 마포구 양화로10길 45,마포구 서교동,"영업시간&월~금 09:00 ~ 21:00&토,일 12:00 ~ 21:00",,www.instagram.com/contact_seoul,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF67DA75BE2E943B7910FABF10D1E073A,126.9188354,37.55028813
472,마포구,1936879358,루프탑지니,2.8,6건,"서울 마포구 월드컵북로4길 23-5 3,4층",마포구 서교동,"영업시간&월~금 17:00 ~ 02:00&토,일 15:00 ~ 02:00",02-332-5722,www.instagram.com/rooftop_geni,#카페 #루프탑있는 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 아포가토 가격: 6,000++메뉴 이름: 바닐라 밀크티 가격: 6,000++메뉴 이름: 레몬 에이드 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F98B2C5F16B6A411190BA65C9BB4CCD70,126.9206994,37.55757233
473,마포구,692848484,카페 허쉬드,4.8,5건,서울 마포구 서강로9길 48,마포구 서강동,"영업시간&월~금 10:00 ~ 22:00&토,일 11:00 ~ 22:00",02-336-2241,,#카페 #갤러리카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FBE451EEC73A648DB97589D161805FFC7,126.9311459,37.55424533
474,마포구,2138696750,더조커,1,3건,서울 마포구 잔다리로2길 19 2층,마포구 서교동,"영업시간&월~금 12:00 ~ 24:00&토,일 12:00 ~ 01:00",02-324-5088,,#보드카페 #개별룸 #데이트코스 #룸카페 #보드게임카페,"메뉴 이름: 아메리카노 가격: 3,500++메뉴 이름: 카페라떼 가격: 3,800++메뉴 이름: 포도에이드 가격: 4,000++메뉴 이름: 레몬아이스티 가격: 3,500++메뉴 이름: 얼그레이 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDCAB96F698F4402B8CF7344DD9E3893E,126.9209852,37.55172967
475,마포구,1707622130,하이준카페,4.3,3건,서울 마포구 동교로 105,마포구 서교동,"영업시간&월,수,목,금,토,일 10:00 ~ 20:00&휴무일&화요일",,blog.naver.com/slionkin,#카페 ,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 카페모카 가격: 5,000++메뉴 이름: 녹차라떼 가격: 5,000++메뉴 이름: 초코라떼 가격: 5,000",,126.9137299,37.55477413
476,마포구,26973974,고래상점,3.6,14건,서울 마포구 독막로7길 18,마포구 서교동,영업시간&매일 12:00 ~ 23:00,,whalemarket.blog.me,#카페 #로스팅전문 #야외카페 #이국적인 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 4,300++메뉴 이름: 카페라떼 가격: 4,800++메뉴 이름: 핸드드립 가격: 5,300++메뉴 이름: 캐모마일티 가격: 4,800++메뉴 이름: 티라미수 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F72F8513F0D864E66907FCE1C809934C3,126.9191542,37.54859517
477,마포구,27288299,와플몬스터 홍대본점,4.4,12건,서울 마포구 와우산로29마길 7,마포구 서교동,영업시간&매일 11:00 ~ 23:00,1644-5826,www.wafflemonster.co.kr,#디저트카페 #데이트코스 #디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,300++메뉴 이름: 카라멜마끼아또 가격: 4,500++메뉴 이름: 몬스터크로플 가격: 4,000++메뉴 이름: 몬스터와플2 가격: 13,500++메뉴 이름: 크림와플 가격: 7,400++메뉴 이름: 크림와플아이스 가격: 9,900++메뉴 이름: 과일크림와플 가격: 9,400++메뉴 이름: 과일크림와플아이스 가격: 11,000++메뉴 이름: 누텔라과일와플 가격: 10,000++메뉴 이름: 누텔라과일와플아이스 가격: 12,500++메뉴 이름: 몬스터와플 가격: 13,500++메뉴 이름: 몬스터슈와플 가격: 13,500++메뉴 이름: 생크림추가 가격: 500++메뉴 이름: 시럽추가 가격: 500++메뉴 이름: 생과일추가 가격: 1,500++메뉴 이름: 아이스크림쉐이크 가격: 7,900++메뉴 이름: 카페라떼 가격: 3,800++메뉴 이름: 카페모카 가격: 4,300++메뉴 이름: 카푸치노 가격: 3,800++메뉴 이름: 바닐라라떼 가격: 4,300++메뉴 이름: 아이스티 가격: 3,200++메뉴 이름: 초코라떼 가격: 4,000++메뉴 이름: 에이드 가격: 3,200++메뉴 이름: 자몽티 가격: 4,500++메뉴 이름: 레몬티 가격: 4,500++메뉴 이름: 허브티 가격: 3,600++메뉴 이름: 녹차라떼 가격: 4,000++메뉴 이름: 흑당밀크티 가격: 4,000++메뉴 이름: 얼그레이밀크티 가격: 4,000++메뉴 이름: 스무디 가격: 5,000++메뉴 이름: 요거트스무디 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E16458DF2384093855D8751B3311762,126.9267914,37.55562586
478,마포구,20000362,드롭탑 홍대점,2.6,7건,서울 마포구 어울마당로 45-1 동지빌딩,마포구 서교동,영업시간&매일 00:00 ~ 24:00,02-338-7879,www.cafedroptop.com,#커피전문점 #카카오페이 #제로페이,,,126.9205254,37.54933542
479,마포구,1061032047,쇼콜라윰 망원점,4,8건,서울 마포구 월드컵북로7길 76-14,마포구 성산1동,,02-336-1027,www.instagram.com/chocolatyum,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1ECE83A862DE4825A96C871597A8D00A,126.9134964,37.55838629
480,마포구,1858460100,리밀커피&밀리,4.7,25건,서울 마포구 동교로22길 21 1층,마포구 서교동,"영업시간&수~금 08:00 ~ 18:00&월,화 08:00 ~ 15:00&토,일 13:00 ~ 19:00&이용시 주의 사항&13:00 - 19:00",02-326-1223,www.instagram.com/limilcoffee,#디저트카페 #합정디저트 #합정카페 #홍대디저트 #로스터리카페 #스페셜티카페 #디저트카페 #로스팅전문 #핸드드립전문점 #카카오페이 #제로페이,"메뉴 이름: 마들렌 Madeleine 가격: 3,000++메뉴 이름: 휘낭시에 Financier 가격: 3,000++메뉴 이름: 바스크치즈케이크 가격: 5,800++메뉴 이름: 쿠키 Cookie 가격: 3,800++메뉴 이름: 아메리카노 Americano 가격: 4,000++메뉴 이름: 라떼 Latte 가격: 4,500++메뉴 이름: 바닐라라떼 Vanilla Latte 가격: 5,000++메뉴 이름: 밀크티 Milk tea 가격: 5,500++메뉴 이름: 에이드 Ade 가격: 5,500++메뉴 이름: 크림라떼 가격: 5,500++메뉴 이름: 티라미수 라떼 가격: 6,500&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3CE79CCBD8B14F25B5BE4AF5E711B26E,126.918727,37.55459153
481,마포구,283661715,카페겟앤쇼 공덕점,4.7,6건,서울 마포구 마포대로 89,마포구 용강동,"영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00",02-326-2771,www.getnshow.cafe,#카페 #데이트코스 #보드게임카페 #이색카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,100++메뉴 이름: 카페 라떼 가격: 4,600++메뉴 이름: 레몬티 가격: 5,800++메뉴 이름: 그린티 크림 가격: 6,300++메뉴 이름: 녹차 가격: 4,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD0FCB2912BE5463CA3EBF0F2B6484972,126.9497962,37.54324037
482,마포구,417579623,과자산책,4.1,12건,서울 마포구 포은로 78 2층,마포구 망원1동,"영업시간&수~일 13:00 ~ 20:00&휴무일&월,화요일",,www.instagram.com/cookiewalk____,#디저트카페 #디저트카페 #핸드드립전문점 #제로페이,"메뉴 이름: 핸드드립커피(HOT) 가격: 5,000++메뉴 이름: 카페오레(HOT) 가격: 5,500++메뉴 이름: 카푸치노(HOT) 가격: 5,500++메뉴 이름: 바닐라 카페오레(HOT) 가격: 6,000++메뉴 이름: 비엔나커피(HOT) 가격: 6,500",,126.9056791,37.55402524
483,마포구,24352277,투썸플레이스 마포구청점,1.7,25건,서울 마포구 월드컵로36길 14,마포구 성산2동,"영업시간&월~금 07:30 ~ 23:00&토,일 08:00 ~ 23:00",02-303-7054,www.twosome.co.kr,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDE7106F9A2064D2C97EDAB58E3A980D9,126.9030658,37.56593793
484,마포구,448648411,얼반스퀘어,4.3,11건,서울 마포구 독막로8길 15,마포구 합정동,"영업시간&월~금 11:00 ~ 22:00&토,일 11:00 ~ 23:00",,www.instagram.com/urban_square_cafe,#카페 #디저트카페,"메뉴 이름: 아메리카노 가격: 4,600++메뉴 이름: 카페라떼 가격: 5,600++메뉴 이름: 흑임자크림 커피 가격: 7,800++메뉴 이름: 밀크티 가격: 6,600++메뉴 이름: 단호박 라떼 가격: 6,600",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7B9B2D7B888249C982B4E0833FD3777A,126.9182855,37.54721976
485,마포구,922911555,카페 바우 1관,4.8,6건,서울 마포구 와우산로29라길 7,마포구 서교동,영업시간&매일 10:30 ~ 22:00,,www.instagram.com/cafe_vow,#테마카페 #갤러리카페 #데이트코스 #로스팅전문 #분위기좋은 #앤틱한 #이색카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8A3F1F51E17545798CD440BACDA184DF,126.9274183,37.55543854
486,마포구,1909145877,아망디네,4.5,10건,"서울 마포구 동교로46길 13 1,5층",마포구 연남동,영업시간&화~일 11:30 ~ 21:00,010-5098-1615,www.instagram.com/amandine_baking,#디저트카페 #디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 밀크티 가격: 6,500++메뉴 이름: 이얼 초코 가격: 6,000++메뉴 이름: 히비스커스 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F140365D4E31E4E5281740825ECA8BA46,126.9256348,37.56239836
487,마포구,1559870554,크리미무드,5,4건,서울 마포구 신촌로2안길 40,마포구 서교동,영업시간&매일 13:00 ~ 20:00,,www.instagram.com/creamymood_kr,#카페 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8867AD5A765E4A7ABC80CF2BD0EA900A,126.9291104,37.55680777
488,마포구,23447231,실론살롱,4,29건,서울 마포구 성미산로 198,마포구 연남동,영업시간&매일 13:00 ~ 22:00,070-8742-3310,www.facebook.com/salondeceylon,#카페 #디저트카페 #빈티지분위기 #카카오페이 #제로페이,"메뉴 이름: 카푸치노(hot) 가격: 5,500++메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 바닐라라떼 가격: 6,000++메뉴 이름: 카라멜라떼 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC60FF8135D404D288CB544487ECC0C22,126.9266402,37.56242353
